duration,total_fiat,total_biat,min_fiat,min_biat,max_fiat,max_biat,mean_fiat,mean_biat,flowPktsPerSecond,flowBytesPerSecond,min_flowiat,max_flowiat,mean_flowiat,std_flowiat,min_active,mean_active,max_active,std_active,min_idle,mean_idle,max_idle,std_idle,class
3387629,179,260647,2969785,2969781,1042407.667,1615214,1671004.509,1915647.023,2.066341976,118.371876,58,2969723,564604.8333,1183140.437,3126982,3126982,3126982,0,2969723,2969723,2969723,0,VPN
5969727,166,480584,5214275,5214285,1829789.667,2847434.5,2934268.097,3347232.077,1.172582934,67.17225093,60,5214215,994954.5,2076281.392,5489143,5489143,5489143,0,5214215,5214215,5214215,0,VPN
14447671,236,43,13884685,13845346,3611904,3602108.5,6849822.498,6830134.245,0.692153081,66.23904988,27,13583075,1605296.778,4493559.323,14146120,14100000,14146120,0,13583075,13600000,13583075,0,VPN
314226,314226,-1,314226,-1,314226,0,0,0,9.547268527,556.9239974,39760,274466,157113,165962.2042,-1,0,-1,0,-1,0,-1,0,VPN
158012,-1,-1,-1,-1,0,0,0,0,12.65726654,632.8633268,158012,158012,158012,0,-1,0,-1,0,-1,0,-1,0,VPN
280595,-1,-1,-1,-1,0,0,0,0,7.127710758,359.9493933,280595,280595,280595,0,-1,0,-1,0,-1,0,-1,0,VPN
13342302,166,260546,12881023,12921855,4360660,6591200.5,7379532.63,8952897.453,0.524647096,30.05478365,58,12880965,2223717,5221968.277,13081756,13100000,13081756,0,12880965,12900000,12880965,0,VPN
159679,-1,-1,-1,-1,0,0,0,0,12.52512854,626.256427,159679,159679,159679,0,-1,0,-1,0,-1,0,-1,0,VPN
280085,-1,-1,-1,-1,0,0,0,0,7.140689434,360.6048164,280085,280085,280085,0,-1,0,-1,0,-1,0,-1,0,VPN
199962,199962,-1,199962,-1,199962,0,0,0,15.00285054,875.1662816,38159,161803,99981,87429.51085,-1,0,-1,0,-1,0,-1,0,VPN
4861320,177,477433,4544831,4344493,1620420.333,2410963,2537540.013,2734424.349,1.439938124,82.48788395,59,4067634,810220,1607036.246,4545067,4545067,4545067,0,4067634,4067634,4067634,0,VPN
337178,1692,337178,1692,337178,1692,337178,0,0,11.8631702,4252.946515,57,335429,112392.6667,193156.8606,-1,0,-1,0,-1,0,-1,0,VPN
161205,-1,-1,-1,-1,0,0,0,0,12.40656307,620.3281536,161205,161205,161205,0,-1,0,-1,0,-1,0,-1,0,VPN
282603,-1,-1,-1,-1,0,0,0,0,7.077065707,357.3918182,282603,282603,282603,0,-1,0,-1,0,-1,0,-1,0,VPN
3443991,186,326535,2955199,2955205,1039234.333,1640870,1661253.186,1858750.383,2.032525637,116.4346829,61,2955138,573998.5,1173778.874,3117456,3117456,3117456,0,2955138,2955138,2955138,0,VPN
5956338,309,472344,5207135,5207151,1828111.667,2839747.5,2929585.878,3348014.137,1.175218733,67.32324458,32,5207103,992723,2073661.347,5483994,5483994,5483994,0,5207103,5207103,5207103,0,VPN
324743,324743,-1,324743,-1,324743,0,0,0,9.238074416,538.8876743,36600,288143,162371.5,177867.7611,-1,0,-1,0,-1,0,-1,0,VPN
174271,-1,-1,-1,-1,0,0,0,0,11.47637874,573.8189372,174271,174271,174271,0,-1,0,-1,0,-1,0,-1,0,VPN
284617,-1,-1,-1,-1,0,0,0,0,7.026987144,354.8628508,284617,284617,284617,0,-1,0,-1,0,-1,0,-1,0,VPN
13396400,139,285103,12910687,12950117,4370494.333,6617610,7396703.317,8955517.283,0.522528441,29.93341495,47,12910640,2232733.333,5232260.535,13111297,13100000,13111297,0,12910640,12900000,12910640,0,VPN
298979,-1,-1,-1,-1,0,0,0,0,6.689433037,334.4716519,298979,298979,298979,0,-1,0,-1,0,-1,0,-1,0,VPN
279486,-1,-1,-1,-1,0,0,0,0,7.155993502,361.3776719,279486,279486,279486,0,-1,0,-1,0,-1,0,-1,0,VPN
370330,370330,-1,370330,-1,370330,0,0,0,8.100882996,472.5515081,38724,331606,185165,207098.8483,-1,0,-1,0,-1,0,-1,0,VPN
4811353,335,475222,4494045,4296953,1603764.667,2386087.5,2508056.193,2702371.906,1.45489221,84.17590644,59,4019217,801892.1667,1587454.123,4494439,4494439,4494439,0,4019217,4019217,4019217,0,VPN
277594,-1,-1,-1,-1,0,0,0,0,7.204766674,360.2383337,277594,277594,277594,0,-1,0,-1,0,-1,0,-1,0,VPN
280719,-1,-1,-1,-1,0,0,0,0,7.124562285,359.7903954,280719,280719,280719,0,-1,0,-1,0,-1,0,-1,0,VPN
3499166,168,357590,2841570,2841551,1047268.333,1599570.5,1561128.984,1756425.667,2.000476685,114.5987358,42,2841509,583194.3333,1118141.452,3141576,3141576,3141576,0,2841509,2841509,2841509,0,VPN
5957585,167,475510,5202046,5201968,1827469.333,2838739,2925821.197,3342110.503,1.174972745,67.30915295,88,5201880,992930.8333,2071151.316,5482075,5482075,5482075,0,5201880,5201880,5201880,0,VPN
564887,263243,46,301644,263206,282443.5,131626,27153.60749,186082.2205,10.62159335,1299.374919,19,301616,112977.4,155254.1544,-1,0,-1,0,-1,0,-1,0,VPN
321959,321959,-1,321959,-1,321959,0,0,0,9.317956634,543.5474703,40590,281369,160979.5,170256.4637,-1,0,-1,0,-1,0,-1,0,VPN
256746,-1,-1,-1,-1,0,0,0,0,7.789800036,389.4900018,256746,256746,256746,0,-1,0,-1,0,-1,0,-1,0,VPN
280448,-1,-1,-1,-1,0,0,0,0,7.131446828,360.1380648,280448,280448,280448,0,-1,0,-1,0,-1,0,-1,0,VPN
13472637,217,402612,12872551,12910053,4356767.667,6656332.5,7375544.586,8844096.346,0.519571633,29.76403209,61,12872490,2245439.5,5208414.005,13070025,13100000,13070025,0,12872490,12900000,12872490,0,VPN
162745,-1,-1,-1,-1,0,0,0,0,12.28916403,614.4582015,162745,162745,162745,0,-1,0,-1,0,-1,0,-1,0,VPN
282415,-1,-1,-1,-1,0,0,0,0,7.081776818,357.6297293,282415,282415,282415,0,-1,0,-1,0,-1,0,-1,0,VPN
4807110,194,470705,4493162,4298851,1602349,2384778,2508419.81,2706907.996,1.456176372,83.4181036,63,4022714,801185,1589328.588,4493419,4493419,4493419,0,4022714,4022714,4022714,0,VPN
202121,202121,-1,202121,-1,202121,0,0,0,14.84259429,865.8180001,40529,161592,101060.5,85604.46824,-1,0,-1,0,-1,0,-1,0,VPN
6759812,135740,6759715,6624044,6759715,3379892,6759715,4587923.757,0,0.739665541,132.4001318,28,6624044,1689953,3290014.862,6624072,6624072,6624072,0,6624044,6624044,6624044,0,VPN
14911755,173,4806,5186490,5186436,532562.6786,830854.7059,1113506.491,1366295.58,3.151875819,200.5800122,24,5186392,324168.587,864686.1214,3426512,4445763.5,5465015,1441439.295,2958535,4072463.5,5186392,1575332.792,VPN
9207972,66,2091,7819359,7825451,444639.15,369946.1667,1739466.517,1591047.402,4.995671142,1499.787358,66,7490095,204621.6,1115014.546,7819359,7819359,7819359,0,7490095,7490095,7490095,0,VPN
14971435,125,2217,4171486,4102408,427755.2857,525428.4286,817856.8099,902196.7676,4.341601189,309.6563556,21,3787914,233928.6719,592655.5438,2986728,3579317.5,4171907,838048.1078,2727260,3257587,3787914,749995.6359,VPN
9310076,-1,60,-1,9010295,0,1805300.8,0,4027715.043,0.751873562,304.6162029,60,9010295,1551679.333,3655671.465,9293867,9293867,9293867,0,9010295,9010295,9010295,0,VPN
11872089,574,19037,4959144,5336466,1484011.125,1659899.714,1785227.768,2001909.249,1.431929966,505.4712781,26,4959144,742005.5625,1402734.73,2275876,3718380.333,5352461,1547213.603,1938069,3319968.667,4959144,1526881.336,VPN
14735204,83,39,2934925,3213066,179697.6098,217325.5224,365916.1047,453897.7812,10.24756766,1768.418001,22,2934925,98234.69333,278381.4621,3383998,3951016.5,4518035,801885.2528,1023845,1979385,2934925,1351337.627,VPN
14956527,26,27,1728509,1728502,141098.8396,177834.7857,245287.0269,289428.2384,12.83720479,1782.365652,9,1728434,78306.42408,186766.759,2051131,3196229,4341327,1619413.122,1021428,1374931,1728434,499928.7369,VPN
7895360,61,36,2451099,2569205,164486.6667,196028,504980.1303,617078.1635,8.485996839,2968.70567,36,2451099,119626.6667,424615.0748,1945074,2149182.333,2451260,266935.4966,1610670,1983759.667,2451099,428068.3074,VPN
281908,-1,-1,-1,-1,0,0,0,0,7.094513104,358.2729117,281908,281908,281908,0,-1,0,-1,0,-1,0,-1,0,VPN
14802035,129,23764,1046690,1053290,361025.2439,468502.5161,357279.0769,310287.3219,4.999312595,307.5252828,22,917381,202767.6027,225179.8945,-1,0,-1,0,-1,0,-1,0,VPN
14617603,211,465,1003855,1091620,269243.3208,303164.9583,260575.7891,267034.4788,7.046298904,488.3153551,14,615479,143309.8333,181792.0553,-1,0,-1,0,-1,0,-1,0,VPN
10505849,40,40,2855227,3846701,244322.0698,819506.9,491242.8153,1311108.216,5.235178994,1331.353611,40,2855227,194552.7593,441111.3555,7201211,7201211,7201211,0,2855227,2855227,2855227,0,VPN
5119290,-1,53,-1,3749696,0,1279822.5,0,1766916.665,1.172037529,62.70400778,53,3454970,1023858,1469676.923,1369594,2412282,3454970,1474583.511,1362902,2408936,3454970,1479315.47,VPN
14942421,77,19,1329963,932225,243690.1695,298847.88,287356.5267,253141.4633,7.428515098,1087.507841,19,932225,135840.1909,182469.0553,-1,0,-1,0,-1,0,-1,0,VPN
14957106,35,79,1002627,986589,219317.209,262405.3684,269725.6305,261509.4732,8.424089526,1000.661492,10,759360,119656.848,180434.5379,-1,0,-1,0,-1,0,-1,0,VPN
13594916,5104,5171,5101183,5440586,1699364.5,1895572.857,2138005.698,2502775.701,1.250467454,428.4689953,23,5101183,849682.25,1697722.008,2043736,4428965,5632806,2065699.415,1646027,3933050.333,5101183,1980773.331,VPN
14748824,26,29,6820520,6769930,320625.5,367532.825,1009266.952,1063395.384,5.966577403,896.0714427,0,6492803,169526.7126,702215.6272,7642148,7642148,7642148,0,6492803,6492803,6492803,0,VPN
14983037,163,74,2560254,2560005,288135.3269,361306.75,460961.5134,467430.3987,6.273761454,878.5935722,16,2559973,161107.9247,325502.8227,4430907,4430907,4430907,0,2559973,2559973,2559973,0,VPN
12240348,20941,334401,11885600,11539643,5953270.5,4080116,8389580.835,6460159.576,0.571879166,230.0588186,52,11539643,2040058,4656681.474,11905947,11900000,11905947,0,11539643,11500000,11539643,0,VPN
8219991,565,4566,2032538,1034741,651220.3636,488914.25,842366.8036,552158.9433,2.068128785,356.4480788,328,2032538,513749.4375,750796.5662,1905564,2049459.25,2133193,106372.4007,1034413,1699239.5,2032538,451415.5074,VPN
280807,-1,-1,-1,-1,0,0,0,0,7.122329572,359.6776434,280807,280807,280807,0,-1,0,-1,0,-1,0,-1,0,VPN
687791,687791,386914,687791,386914,687791,386914,0,0,5.815720182,308.2331697,58,386914,229263.6667,203112.0762,-1,0,-1,0,-1,0,-1,0,VPN
14985482,197,67,6762663,6762623,390901.0263,440739.2059,1086424.227,1141532.724,4.938112768,648.4275915,16,6762605,205280.5753,791821.6082,12016331,12000000,12016331,0,6762605,6762605,6762605,0,VPN
14009167,226,668,1869197,1654625,291199.766,347600.1,401489.0673,407266.0804,6.352983015,745.5832313,16,1577923,159195.0795,298953.5702,2524455,3974577.333,6477568,2176734.801,1272823,1462429,1577923,165502.0964,VPN
343096,-1,343096,-1,343096,0,343096,0,0,8.743908411,4028.027141,466,342630,171548,241946.4847,-1,0,-1,0,-1,0,-1,0,VPN
9099133,387,4403,2899175,6391960,395614.4783,1337243.833,651002.8351,2491089.05,3.406918,527.7425882,316,2898392,303304.4333,589068.9139,3366485,3718579.5,4070674,497936.8171,1222255,2060323.5,2898392,1185207.839,VPN
8214651,-1,8824,-1,6728899,0,1322664.5,0,2657390.305,0.973869736,411.8251646,8824,6728899,1173521.571,2457737.71,7007563,7007563,7007563,0,6728899,6728899,6728899,0,VPN
1400664,396,-1,1095461,-1,373996.6667,0,624938.9462,0,3.569735497,197.7633465,396,1095461,350166,512481.6033,1121990,1121990,1121990,0,1095461,1095461,1095461,0,VPN
278925,-1,-1,-1,-1,0,0,0,0,7.170386305,362.1045084,278925,278925,278925,0,-1,0,-1,0,-1,0,-1,0,VPN
9912662,240,24123,769756,764112,330414.7,367133.4074,281694.8581,220381.3874,5.951983433,481.4044905,15,764049,170907.9655,179609.1852,-1,0,-1,0,-1,0,-1,0,VPN
10071689,323,7337,807093,807056,367946.1852,419651.125,269236.1765,222435.5351,5.262275275,325.764626,15,807031,193686.3269,183587.8033,-1,0,-1,0,-1,0,-1,0,VPN
14939624,188,56,7839315,7639359,723132.6,732780.35,1833423.428,1788178.874,2.811315733,553.3606468,15,7363056,364381.0732,1242562.903,3690032,5764798.5,7839565,2934162.923,3405986,5384521,7363056,2798071.031,VPN
14934332,174,1109,5599956,5401624,678833.2727,668813.4091,1383353.151,1337161.027,3.080151158,446.5549581,27,5112757,331874.0444,946204.9419,4173723,4886954.5,5600186,1008661.66,3953263,4533010,5112757,819886.0701,VPN
4772715,4437711,343188,4437711,4059658,4437711,1590905,0,2138044.434,1.25714609,579.1252987,681,4059658,954543,1743230.355,4402846,4402846,4402846,0,4059658,4059658,4059658,0,VPN
11655515,42,3634,10401718,10503211,832536.7857,948469.4167,2759391.613,3012979.166,2.402296252,637.6380623,42,10128210,431685.7407,1942385.383,10401718,10400000,10401718,0,10128210,10100000,10128210,0,VPN
281827,-1,-1,-1,-1,0,0,0,0,7.09655214,358.3758831,281827,281827,281827,0,-1,0,-1,0,-1,0,-1,0,VPN
539882,267128,88,272754,267050,269941,133569,3978.182625,188770.6405,11.11353963,1359.556347,38,272706,107976.4,147787.1164,-1,0,-1,0,-1,0,-1,0,VPN
14944732,156,297,2215230,2215216,355826.1667,439540.4118,430202.9528,515211.8261,5.219230429,477.4257578,0,2215181,194087.4286,348876.2902,2544559,6855834.5,11167110,6097064.283,1322706,1768943.5,2215181,631075.1245,VPN
10243933,258,2451,1046440,1076403,353237.4483,569105.5,253449.6132,417636.2056,4.783319063,303.3014761,22,603830,213415.2708,227173.4268,-1,0,-1,0,-1,0,-1,0,VPN
8436048,8093784,342057,8093784,7751230,8093784,2812016,0,4277484.813,0.711233507,327.6415687,335,7751230,1687209.6,3394188.913,8093991,8093991,8093991,0,7751230,7751230,7751230,0,VPN
10860349,49,2219,6793502,9515516,618462.5882,713161.0667,1677060.456,2439505.388,3.130654457,858.0755554,49,6630569,329101.4848,1197016.229,2217581,4505541.5,6793502,3235664.769,2194384,4412476.5,6630569,3136856.496,VPN
10965237,-1,10685199,-1,10685199,0,10700000,0,0,0.273591898,59.09584991,280038,10685199,5482618.5,7357559.902,10965237,11000000,10965237,0,10685199,10700000,10685199,0,VPN
14625939,157,1723,1093275,1132302,155595.0957,178081.2963,207385.5805,267982.1426,12.10178711,1849.180418,12,1093235,83101.92614,157921.9008,12495904,12500000,12495904,0,1093235,1093235,1093235,0,VPN
14702587,41,41,1129103,1047596,186108.6962,279558.5,213224.0734,313611.4329,9.04602707,827.4734236,10,771099,111383.2348,164364.4143,-1,0,-1,0,-1,0,-1,0,VPN
13774634,2817923,336344,6655855,6313119,4479072,1967804.857,1970238.393,2321634.85,0.871166523,401.317378,706,6313119,1252239.455,2054068.328,2818547,4479430,6657117,1970778.956,2480010,4131158,6313119,1970914.25,VPN
13002516,40,23,8681912,12719319,519224.1667,2120421.167,1784068.321,5192378.362,2.461062151,366.9289851,23,8401923,419436,1525425.631,1878198,5280055,8681912,4810952.307,1861110,5131516.5,8401923,4625053.227,VPN
14890255,590,2617,1861582,10459455,284333,475876.5556,608204.5732,2002345.205,2.55200465,1037.457048,339,10459455,402439.3243,1729936.12,1879603,6679687.5,11479772,6788344.6,1861582,6160518.5,10459455,6079614.302,VPN
14692841,124,4643,804055,1036189,282554.6346,374159.4211,224594.8925,353187.3928,6.26155282,392.0276548,17,615342,161459.7912,192111.7621,-1,0,-1,0,-1,0,-1,0,VPN
14900064,136,1995,1210129,1157941,243723.65,297703.1633,249121.4993,302800.955,7.449632431,596.9101878,15,997341,135455.1273,187524.3851,-1,0,-1,0,-1,0,-1,0,VPN
13974270,230,571,1325487,1137602,232903.9,245162.2281,264397.9128,274479.6527,8.515650549,809.1299224,9,973508,118426.0169,182089.8099,-1,0,-1,0,-1,0,-1,0,VPN
14744293,163,36,843298,891793,286619.2549,313707.1489,245453.1612,298168.0299,6.782285187,629.4638882,19,685206,148932.2525,174584.503,-1,0,-1,0,-1,0,-1,0,VPN
14489424,3641903,326691,6752152,6403331,4719575.333,2069917.714,1761332.997,2386756.853,0.828190272,381.5196519,422,6403331,1317220.364,2123303.797,3642178,4719661.333,6752049,1761166.126,3300678,4380691.667,6403331,1753003.5,VPN
14620368,-1,1475,-1,9721353,0,321304.5333,0,1477403.811,3.214693365,1690.449926,1475,9721353,317834.087,1461085.593,2458097,6585672,10713247,5837272.545,2296433,6008893,9721353,5250211.282,VPN
14682319,41,-1,7194661,-1,253143.431,0,980590.1196,0,4.086547908,233.546213,41,7194661,248852.8644,966236.6668,1622600,4113204,9086221,4306761.003,1275400,3358809.667,7194661,3326063.972,VPN
264471,264471,-1,264471,-1,264471,0,0,0,11.34339871,2177.932552,67,264404,132235.5,186914.4852,-1,0,-1,0,-1,0,-1,0,VPN
14717268,176,586,714719,832235,267585.6182,315745.7174,216449.4562,258474.0195,6.99858153,511.8477152,15,472136,144286.9412,153762.383,-1,0,-1,0,-1,0,-1,0,VPN
14869764,185,83129,923642,830774,317417.6522,381276,260035.0768,243715.0882,5.850798977,356.4279837,21,482193,172904.2326,165063.214,-1,0,-1,0,-1,0,-1,0,VPN
14783796,4244992,341418,10538124,10198253,7391558,3695785,4449916.312,4648213.665,0.541133008,276.9248169,656,10198253,2111970.857,3834668,4243469,7391570,10539671,4452087.13,3900573,7049413,10198253,4453132.234,VPN
12011036,334,-1,6330705,-1,307975.2821,0,1066320.293,0,3.413527359,198.983668,334,6330705,300275.9,1047155.517,3338464,6005165.5,8671867,3771285.428,2085346,4208025.5,6330705,3001922.137,VPN
5678149,-1,1755,-1,4079121,0,197096.75,0,772300.5927,5.283411901,2714.969262,1755,4079121,195798.2414,758416.3642,4238561,4238561,4238561,0,4079121,4079121,4079121,0,VPN
14480641,186,2045,1721745,1721753,302616.5106,362013.2,305352.9247,330352.3933,6.146136763,495.1438269,14,1721700,164552.7386,238770.6651,7465615,7465615,7465615,0,1721700,1721700,1721700,0,VPN
14798481,139,35,3727059,3256292,355588.425,435249.4412,593424.982,593823.871,5.135662235,319.8301231,15,3256292,197313.08,397687.9724,8345859,8345859,8345859,0,3256292,3256292,3256292,0,VPN
11746463,6708006,342040,6708006,6364568,6708006,2936615.75,0,3071367.947,0.595924067,239.7317388,449,6364568,1957743.833,2821249.243,4695929,5702211.5,6708494,1423098.359,4695929,5530248.5,6364568,1179905.952,VPN
14723145,42,36,6864669,739651,237470.0806,126897.5,911380.7561,300217.5925,4.754418978,474.6268545,36,6729140,213378.913,849695.9811,1491025,4122662,9151389,4356584.041,1473010,3302905.667,6729140,2969503.073,VPN
12094325,-1,3918,-1,9147556,0,241886.5,0,1291861.916,4.29953718,2270.320998,621,9147556,237143.6275,1279324.919,10654557,10700000,10654557,0,9147556,9147556,9147556,0,VPN
14693724,123,950,1013966,1023448,299871.9184,333740.1628,258817.1185,337509.3398,6.397289074,475.2369107,0,728931,157997.0323,210365.7163,-1,0,-1,0,-1,0,-1,0,VPN
14810314,218,44,813907,1142463,379751.641,573577.44,217754.0112,415955.6245,4.456353863,278.99476,23,708337,227850.9846,230082.9151,-1,0,-1,0,-1,0,-1,0,VPN
14805298,3763851,337037,10691236,10275378,7227543.5,2961059.6,4898400.909,4298133.015,0.6078905,280.0348902,488,10275378,1850662.25,3592337.81,3763778,7227437.5,10691097,4898354.24,3426741,6851059.5,10275378,4842717.665,VPN
14617169,71,12,6615129,5689743,456786.5313,950611.1667,1238189.077,2321694.379,2.736508006,363.1346125,12,6065251,374799.2051,1036480.774,1129816,3318702.5,8488789,3497476.497,1114293,2638157.5,6065251,2331554.447,VPN
14828663,-1,1578,-1,7878938,0,376109.1282,0,1416037.028,2.764915488,1445.915926,1578,7878938,370716.575,1398180.843,4480286,6921776,9363266,3452788.27,4319879,6099408.5,7878938,2516634.754,VPN
14733672,1,94,1135230,1135228,254027.8276,277993.3774,257503.5172,298691.7245,7.669506963,617.4292464,0,1135201,131550.6429,207423.3872,1583756,1583756,1583756,0,1135201,1135201,1135201,0,VPN
14841029,57,36,860241,979528,280018.8302,359753.65,215799.4444,338950.4716,6.401173396,399.1636968,15,503591,157883.2872,177462.5507,-1,0,-1,0,-1,0,-1,0,VPN
14914694,3028559,329108,8181273,7845897,4971434.667,2485272,2800269.842,2945873.084,0.737527703,367.1546999,390,7845897,1491469.4,2543059.957,3025917,4970544,8181706,2801539.44,2696809,4633704.667,7845897,2801439.451,VPN
14834354,30,60,1358091,1244063,247238.2667,295874.6327,250948.9785,298824.6029,7.482631195,566.4554048,9,1084034,134857.7636,187906.9008,9338686,9338686,9338686,0,1084034,1084034,1084034,0,VPN
12773787,83,-1,4471879,-1,185127.3478,0,665983.0447,0,5.558257704,317.9949689,83,4471879,182482.6714,643553.2713,3161148,4765172.5,6369197,2268433.202,2880472,3676175.5,4471879,1125294.681,VPN
14622886,174,124,849300,1029317,323229.0667,365571.6,225801.3673,335397.0257,5.949577942,360.8726759,21,554111,170033.5581,188322.6136,-1,0,-1,0,-1,0,-1,0,VPN
11384592,-1,813,-1,5079931,0,291912.6154,0,1100526.021,3.601358749,1883.33495,813,4919518,284614.8,1068533.134,4953355,4967339,4981323,19776.36243,4792942,4856230,4919518,89502.74793,VPN
10841573,14757,342329,3419235,7020921,1716996,2710393.25,2407329.48,3133807.126,0.737900303,264.5372586,728,7020921,1548796.143,2646198.024,3382890,5201905.5,7020921,2572476.39,3040561,5030741,7020921,2814539.548,VPN
14858771,203,873,717479,1005989,255844.8276,297175.1,222214.5509,306800.5299,7.403034881,590.7621835,14,717417,136319,190377.6192,-1,0,-1,0,-1,0,-1,0,VPN
14758007,197,41,846919,1039110,273296.4259,376078.8684,227101.259,365513.8832,6.369423731,402.2900924,18,674340,158688.2473,201831.0131,-1,0,-1,0,-1,0,-1,0,VPN
14844047,66,32,5701156,8783614,234527.4754,1465788.667,800150.1527,3584989.94,4.648328047,464.226501,32,5418027,218294.8088,730352.6492,1015282,3822447.333,5701156,2477070.371,1003275,2928961,5418027,2260654.015,VPN
11512214,326,338169,6623151,6240171,3723227.333,2302442.8,3387244.001,2755564.621,0.868642643,364.6561817,87,6240171,1279134.889,2295029.4,4526879,5584569,6642259,1495799.543,4188710,5214440.5,6240171,1450601.984,VPN
12814751,-1,986,-1,7396816,0,261525.5306,0,1107527.754,3.979788605,2099.377506,986,7396816,256295.02,1089681.428,3845802,5701771.5,7557741,2624737.238,2366952,4881884,7396816,3556650.943,VPN
